Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.062,12285,1,BASE_SIMULATION_11,SNOW_ALB_ACCUM_A
0,8058,0.655921855921856,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.001,9588,0.78046398046398,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.002,10309,0.839153439153439,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.003,10759,0.875783475783476,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.004,11068,0.900936100936101,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.005,11285,0.918599918599919,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.006,11466,0.933333333333333,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.007,11595,0.943833943833944,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.008,11689,0.951485551485552,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.009,11762,0.957427757427757,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.01,11827,0.962718762718763,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.011,11889,0.967765567765568,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.012,11941,0.971998371998372,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.013,11990,0.975986975986976,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.014,12017,0.978184778184778,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.015,12054,0.981196581196581,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.016,12080,0.983312983312983,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.017,12098,0.984778184778185,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.018,12115,0.986161986161986,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.019,12132,0.987545787545788,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.02,12142,0.988359788359788,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.021,12153,0.989255189255189,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.022,12166,0.99031339031339,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.023,12177,0.991208791208791,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.024,12181,0.991534391534391,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.025,12185,0.991859991859992,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.026,12190,0.992266992266992,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.027,12195,0.992673992673993,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.028,12196,0.992755392755393,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
0.029,12200,0.993080993080993,BASE_SIMULATION_12,SNOW_ALB_ACCUM_A
