Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.289,12259,0.997883597883598,BASE_SIMULATION_2,Z0SNOW
0.295,12260,0.997964997964998,BASE_SIMULATION_2,Z0SNOW
0.298,12261,0.998046398046398,BASE_SIMULATION_2,Z0SNOW
0.302,12263,0.998209198209198,BASE_SIMULATION_2,Z0SNOW
0.315,12264,0.998290598290598,BASE_SIMULATION_2,Z0SNOW
0.318,12265,0.998371998371998,BASE_SIMULATION_2,Z0SNOW
0.326,12266,0.998453398453398,BASE_SIMULATION_2,Z0SNOW
0.327,12267,0.998534798534799,BASE_SIMULATION_2,Z0SNOW
0.328,12268,0.998616198616199,BASE_SIMULATION_2,Z0SNOW
0.329,12269,0.998697598697599,BASE_SIMULATION_2,Z0SNOW
0.336,12270,0.998778998778999,BASE_SIMULATION_2,Z0SNOW
0.344,12271,0.998860398860399,BASE_SIMULATION_2,Z0SNOW
0.359,12272,0.998941798941799,BASE_SIMULATION_2,Z0SNOW
0.38,12273,0.999023199023199,BASE_SIMULATION_2,Z0SNOW
0.402,12274,0.999104599104599,BASE_SIMULATION_2,Z0SNOW
0.408,12275,0.999185999185999,BASE_SIMULATION_2,Z0SNOW
0.423,12276,0.999267399267399,BASE_SIMULATION_2,Z0SNOW
0.443,12277,0.999348799348799,BASE_SIMULATION_2,Z0SNOW
0.467,12278,0.999430199430199,BASE_SIMULATION_2,Z0SNOW
0.486,12279,0.9995115995116,BASE_SIMULATION_2,Z0SNOW
0.514,12280,0.999592999593,BASE_SIMULATION_2,Z0SNOW
0.525,12281,0.9996743996744,BASE_SIMULATION_2,Z0SNOW
0.537,12282,0.9997557997558,BASE_SIMULATION_2,Z0SNOW
0.554,12283,0.9998371998372,BASE_SIMULATION_2,Z0SNOW
0.726,12284,0.9999185999186,BASE_SIMULATION_2,Z0SNOW
0.894,12285,1,BASE_SIMULATION_2,Z0SNOW
0,8429,0.686121286121286,BASE_SIMULATION_3,Z0SNOW
0.001,9619,0.782987382987383,BASE_SIMULATION_3,Z0SNOW
0.002,10150,0.826210826210826,BASE_SIMULATION_3,Z0SNOW
0.003,10484,0.853398453398454,BASE_SIMULATION_3,Z0SNOW
0.004,10675,0.868945868945869,BASE_SIMULATION_3,Z0SNOW
0.005,10841,0.882458282458283,BASE_SIMULATION_3,Z0SNOW
0.006,10978,0.893610093610094,BASE_SIMULATION_3,Z0SNOW
0.007,11104,0.903866503866504,BASE_SIMULATION_3,Z0SNOW
0.008,11207,0.912250712250712,BASE_SIMULATION_3,Z0SNOW
0.009,11271,0.917460317460317,BASE_SIMULATION_3,Z0SNOW
0.01,11352,0.924053724053724,BASE_SIMULATION_3,Z0SNOW
0.011,11410,0.928774928774929,BASE_SIMULATION_3,Z0SNOW
0.012,11460,0.932844932844933,BASE_SIMULATION_3,Z0SNOW
0.013,11510,0.936914936914937,BASE_SIMULATION_3,Z0SNOW
0.014,11543,0.93960113960114,BASE_SIMULATION_3,Z0SNOW
0.015,11578,0.942450142450143,BASE_SIMULATION_3,Z0SNOW
0.016,11617,0.945624745624746,BASE_SIMULATION_3,Z0SNOW
0.017,11654,0.948636548636549,BASE_SIMULATION_3,Z0SNOW
0.018,11688,0.951404151404151,BASE_SIMULATION_3,Z0SNOW
0.019,11717,0.953764753764754,BASE_SIMULATION_3,Z0SNOW
0.02,11740,0.955636955636956,BASE_SIMULATION_3,Z0SNOW
0.021,11772,0.958241758241758,BASE_SIMULATION_3,Z0SNOW
0.022,11802,0.960683760683761,BASE_SIMULATION_3,Z0SNOW
0.023,11818,0.961986161986162,BASE_SIMULATION_3,Z0SNOW
0.024,11834,0.963288563288563,BASE_SIMULATION_3,Z0SNOW
0.025,11849,0.964509564509564,BASE_SIMULATION_3,Z0SNOW
0.026,11874,0.966544566544566,BASE_SIMULATION_3,Z0SNOW
0.027,11890,0.967846967846968,BASE_SIMULATION_3,Z0SNOW
0.028,11909,0.969393569393569,BASE_SIMULATION_3,Z0SNOW
0.029,11924,0.97061457061457,BASE_SIMULATION_3,Z0SNOW
0.03,11941,0.971998371998372,BASE_SIMULATION_3,Z0SNOW
