Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.693,10203,0.896494156928214,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.695,10204,0.896582022669361,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.698,10205,0.896669888410509,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.71,10206,0.896757754151656,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.714,10207,0.896845619892804,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.734,10208,0.896933485633951,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.739,10209,0.897021351375099,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.749,10210,0.897109217116246,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.767,10211,0.897197082857394,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.771,10212,0.897284948598541,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.781,10214,0.897460680080837,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.785,10215,0.897548545821984,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.792,10216,0.897636411563132,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.796,10218,0.897812143045427,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.798,10219,0.897900008786574,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.802,10220,0.897987874527722,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.803,10221,0.898075740268869,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.805,10222,0.898163606010017,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.822,10223,0.898251471751164,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.824,10224,0.898339337492312,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.83,10225,0.898427203233459,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.833,10226,0.898515068974607,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.834,10227,0.898602934715754,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.837,10228,0.898690800456902,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.839,10229,0.898778666198049,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.841,10230,0.898866531939197,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.843,10232,0.899042263421492,BASE_SIMULATION_2,MAX_SNOW_TEMP
0.844,10234,0.899217994903787,BASE_SIMULATION_2,MAX_SNOW_TEMP
