Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.578,7033,0.624101517437217,BASE_SIMULATION_1,NEW_SNOW_ALB
0.579,7034,0.624190256455764,BASE_SIMULATION_1,NEW_SNOW_ALB
0.58,7036,0.624367734492857,BASE_SIMULATION_1,NEW_SNOW_ALB
0.581,7049,0.62552134173396,BASE_SIMULATION_1,NEW_SNOW_ALB
0.584,7050,0.625610080752507,BASE_SIMULATION_1,NEW_SNOW_ALB
0.587,7052,0.6257875587896,BASE_SIMULATION_1,NEW_SNOW_ALB
0.589,7055,0.626053775845239,BASE_SIMULATION_1,NEW_SNOW_ALB
0.591,7057,0.626231253882332,BASE_SIMULATION_1,NEW_SNOW_ALB
0.592,7058,0.626319992900879,BASE_SIMULATION_1,NEW_SNOW_ALB
0.594,7063,0.626763687993611,BASE_SIMULATION_1,NEW_SNOW_ALB
0.595,7087,0.628893424438726,BASE_SIMULATION_1,NEW_SNOW_ALB
0.598,7088,0.628982163457272,BASE_SIMULATION_1,NEW_SNOW_ALB
0.603,7089,0.629070902475819,BASE_SIMULATION_1,NEW_SNOW_ALB
0.604,7091,0.629248380512912,BASE_SIMULATION_1,NEW_SNOW_ALB
0.607,7092,0.629337119531458,BASE_SIMULATION_1,NEW_SNOW_ALB
0.608,7093,0.629425858550004,BASE_SIMULATION_1,NEW_SNOW_ALB
