Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.268,11085,0.973991740620332,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.271,11086,0.97407960636148,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.273,11087,0.974167472102627,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.278,11089,0.974343203584922,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.284,11091,0.974518935067217,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.287,11092,0.974606800808365,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.295,11093,0.974694666549512,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.297,11107,0.975924786925578,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.308,11109,0.976100518407873,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.31,11145,0.979263685089184,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.318,11146,0.979351550830331,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.331,11150,0.979703013794921,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.337,11151,0.979790879536069,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.344,11153,0.979966611018364,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.362,11159,0.980493805465249,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.364,11162,0.980757402688692,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.365,11196,0.983744837887708,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.37,11197,0.983832703628855,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.376,11198,0.983920569370003,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.377,11199,0.98400843511115,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.38,11200,0.984096300852298,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.402,11201,0.984184166593445,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.414,11207,0.984711361040331,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.417,11208,0.984799226781478,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.418,11214,0.985326421228363,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.419,11215,0.985414286969511,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.423,11216,0.985502152710658,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.443,11219,0.985765749934101,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.444,11253,0.988753185133117,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.453,11254,0.988841050874264,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.457,11256,0.989016782356559,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.468,11257,0.989104648097707,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.469,11259,0.989280379580002,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.483,11260,0.989368245321149,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.484,11264,0.989719708285739,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.486,11265,0.989807574026887,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.501,11266,0.989895439768034,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.518,11267,0.989983305509182,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.52,11268,0.990071171250329,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.524,11270,0.990246902732624,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.525,11293,0.992267814779018,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.526,11294,0.992355680520165,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.535,11295,0.992443546261313,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.538,11296,0.99253141200246,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.564,11297,0.992619277743608,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.574,11298,0.992707143484755,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.589,11302,0.993058606449345,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.606,11305,0.993322203672788,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.641,11306,0.993410069413935,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.642,11338,0.996221773130656,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.643,11346,0.996924699059837,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.671,11347,0.997012564800984,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.694,11349,0.997188296283279,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.738,11350,0.997276162024427,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.741,11359,0.998066953694754,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.742,11361,0.998242685177049,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.782,11362,0.998330550918197,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
0.815,11363,0.998418416659345,BASE_SIMULATION_2,LIQUID_WATER_CAPACITY
