Latitude,Longitude,Cluster_ID
43.53125,-121.71875,1
43.53125,-121.78125,2
43.53125,-121.84375,2
43.53125,-121.90625,2
43.53125,-121.96875,3
43.53125,-122.03125,2
43.53125,-122.09375,2
43.53125,-122.15625,2
43.53125,-122.21875,2
43.53125,-122.28125,2
43.53125,-122.34375,2
43.53125,-122.40625,2
43.53125,-122.65625,2
43.53125,-122.71875,2
43.53125,-122.84375,2
43.53125,-122.90625,2
43.59375,-110.09375,0
43.59375,-110.15625,0
43.59375,-110.21875,0
43.59375,-110.28125,0
43.59375,-110.34375,0
43.59375,-110.40625,0
43.59375,-110.46875,1
43.59375,-110.53125,1
43.59375,-110.59375,1
43.59375,-110.65625,0
43.59375,-110.71875,0
43.59375,-110.78125,0
43.59375,-110.84375,0
43.59375,-110.90625,1
43.59375,-110.96875,1
43.59375,-111.03125,1
43.59375,-111.09375,1
43.59375,-111.15625,1
43.59375,-111.21875,1
43.59375,-111.28125,1
43.59375,-111.34375,1
43.59375,-111.40625,1
43.59375,-111.46875,1
43.59375,-113.53125,0
43.59375,-113.59375,0
43.59375,-113.65625,3
43.59375,-113.71875,1
43.59375,-113.78125,0
43.59375,-113.84375,1
43.59375,-113.90625,3
43.59375,-113.96875,1
43.59375,-114.03125,1
43.59375,-114.09375,1
43.59375,-114.15625,1
43.59375,-114.21875,1
43.59375,-114.28125,1
43.59375,-114.34375,1
43.59375,-114.40625,0
43.59375,-114.46875,1
43.59375,-114.53125,1
43.59375,-114.59375,1
43.59375,-114.65625,3
43.59375,-114.71875,3
43.59375,-114.78125,3
43.59375,-114.84375,3
43.59375,-114.90625,3
43.59375,-114.96875,3
43.59375,-115.03125,2
43.59375,-115.09375,3
43.59375,-115.15625,3
43.59375,-115.21875,3
43.59375,-115.28125,3
43.59375,-115.34375,3
43.59375,-115.40625,3
43.59375,-115.46875,1
43.59375,-115.53125,3
43.59375,-115.59375,2
43.59375,-115.65625,2
43.59375,-115.71875,3
43.59375,-116.03125,3
43.59375,-119.21875,0
43.59375,-119.28125,0
43.59375,-121.09375,1
43.59375,-121.15625,1
43.59375,-121.21875,1
43.59375,-121.28125,3
43.59375,-121.34375,3
43.59375,-121.40625,1
43.59375,-121.46875,3
43.59375,-121.53125,3
43.59375,-121.59375,3
43.59375,-121.65625,3
43.59375,-121.71875,1
43.59375,-121.78125,3
43.59375,-121.84375,3
43.59375,-121.90625,2
43.59375,-121.96875,2
43.59375,-122.03125,2
43.59375,-122.09375,2
43.59375,-122.15625,2
43.59375,-122.21875,2
43.59375,-122.28125,2
43.59375,-122.34375,2
43.59375,-122.53125,2
43.59375,-122.59375,2
43.59375,-122.65625,2
43.59375,-122.71875,2
43.65625,-110.09375,0
43.65625,-110.15625,0
43.65625,-110.21875,0
43.65625,-110.28125,0
43.65625,-110.34375,1
43.65625,-110.40625,1
43.65625,-110.46875,1
43.65625,-110.53125,1
43.65625,-110.59375,0
43.65625,-110.65625,0
43.65625,-110.71875,0
43.65625,-110.78125,1
43.65625,-110.84375,1
43.65625,-110.90625,0
43.65625,-110.96875,1
43.65625,-111.03125,1
43.65625,-111.09375,1
43.65625,-111.21875,1
43.65625,-111.28125,1
43.65625,-111.34375,1
43.65625,-111.40625,1
43.65625,-111.46875,1
43.65625,-111.53125,1
43.65625,-111.59375,1
43.65625,-112.09375,0
43.65625,-113.09375,1
43.65625,-113.15625,1
43.65625,-113.53125,0
43.65625,-113.59375,0
43.65625,-113.65625,0
43.65625,-113.71875,0
43.65625,-113.78125,0
43.65625,-113.84375,0
43.65625,-113.90625,0
43.65625,-113.96875,3
43.65625,-114.03125,3
43.65625,-114.09375,1
43.65625,-114.15625,1
43.65625,-114.21875,0
43.65625,-114.28125,0
43.65625,-114.34375,0
43.65625,-114.40625,3
43.65625,-114.46875,3
43.65625,-114.53125,1
43.65625,-114.59375,1
43.65625,-114.65625,1
43.65625,-114.71875,1
43.65625,-114.78125,3
43.65625,-114.84375,3
43.65625,-114.90625,3
43.65625,-114.96875,3
43.65625,-115.03125,1
43.65625,-115.09375,2
43.65625,-115.15625,3
43.65625,-115.21875,3
43.65625,-115.28125,3
43.65625,-115.34375,3
43.65625,-115.40625,1
43.65625,-115.46875,3
43.65625,-115.53125,2
43.65625,-115.59375,2
43.65625,-115.71875,3
43.65625,-115.78125,2
43.65625,-115.84375,2
43.65625,-116.09375,3
43.65625,-119.28125,1
43.65625,-119.34375,0
43.65625,-121.15625,1
43.65625,-121.21875,1
43.65625,-121.28125,1
43.65625,-121.34375,2
43.65625,-121.40625,3
43.65625,-121.59375,3
43.65625,-121.65625,3
43.65625,-121.71875,1
43.65625,-121.78125,3
43.65625,-121.84375,3
43.65625,-121.90625,2
43.65625,-121.96875,2
43.65625,-122.03125,2
43.65625,-122.09375,2
43.65625,-122.15625,2
43.65625,-122.21875,2
43.65625,-122.28125,2
43.65625,-122.53125,2
43.65625,-122.59375,2
43.65625,-122.65625,2
43.71875,-110.09375,0
43.71875,-110.15625,0
43.71875,-110.21875,0
43.71875,-110.28125,1
43.71875,-110.34375,1
43.71875,-110.40625,1
43.71875,-110.46875,0
43.71875,-110.53125,1
43.71875,-110.59375,1
43.71875,-110.65625,0
43.71875,-110.71875,0
43.71875,-110.78125,0
43.71875,-110.84375,0
43.71875,-110.90625,1
43.71875,-110.96875,1
43.71875,-111.03125,1
43.71875,-111.28125,1
43.71875,-111.34375,1
43.71875,-111.40625,1
43.71875,-111.46875,1
43.71875,-111.53125,0
43.71875,-111.59375,1
43.71875,-112.09375,0
43.71875,-113.09375,1
43.71875,-113.15625,3
43.71875,-113.21875,3
43.71875,-113.28125,1
43.71875,-113.46875,1
43.71875,-113.53125,0
43.71875,-113.59375,0
43.71875,-113.65625,0
43.71875,-113.71875,0
43.71875,-113.78125,0
43.71875,-113.84375,0
43.71875,-113.90625,0
43.71875,-113.96875,1
43.71875,-114.03125,0
43.71875,-114.09375,0
43.71875,-114.15625,1
43.71875,-114.21875,0
43.71875,-114.28125,1
43.71875,-114.34375,0
43.71875,-114.40625,1
43.71875,-114.46875,3
43.71875,-114.53125,0
43.71875,-114.59375,0
43.71875,-114.65625,1
43.71875,-114.71875,1
43.71875,-114.78125,3
43.71875,-114.84375,1
43.71875,-114.90625,3
43.71875,-114.96875,3
43.71875,-115.03125,1
43.71875,-115.09375,1
43.71875,-115.15625,3
43.71875,-115.21875,3
43.71875,-115.28125,3
43.71875,-115.34375,3
43.71875,-115.40625,3
43.71875,-115.46875,3
43.71875,-115.53125,2
43.71875,-115.59375,3
43.71875,-115.71875,3
43.71875,-115.78125,3
43.71875,-115.84375,3
43.71875,-116.03125,3
43.71875,-116.09375,3
43.71875,-118.71875,1
43.71875,-118.78125,1
43.71875,-118.84375,1
43.71875,-118.90625,1
43.71875,-118.96875,1
43.71875,-119.09375,0
43.71875,-119.28125,1
43.71875,-119.34375,1
43.71875,-119.40625,1
43.71875,-119.46875,1
43.71875,-121.15625,3
43.71875,-121.21875,1
43.71875,-121.28125,1
43.71875,-121.34375,3
43.71875,-121.40625,3
43.71875,-121.59375,3
43.71875,-121.65625,3
43.71875,-121.71875,3
43.71875,-121.78125,3
43.71875,-121.84375,3
43.71875,-121.90625,2
43.71875,-121.96875,2
43.71875,-122.03125,3
43.71875,-122.09375,2
43.71875,-122.15625,2
43.71875,-122.21875,2
43.71875,-122.28125,2
43.71875,-122.59375,2
43.78125,-110.15625,0
43.78125,-110.21875,1
43.78125,-110.28125,1
43.78125,-110.34375,1
43.78125,-110.40625,1
43.78125,-110.46875,1
43.78125,-110.53125,0
43.78125,-110.59375,0
43.78125,-110.65625,0
43.78125,-110.71875,0
43.78125,-110.78125,1
43.78125,-110.84375,0
43.78125,-110.90625,1
43.78125,-110.96875,1
43.78125,-111.03125,1
43.78125,-111.09375,0
43.78125,-111.28125,0
43.78125,-111.34375,1
43.78125,-111.40625,1
43.78125,-111.46875,0
43.78125,-111.53125,0
43.78125,-112.03125,0
43.78125,-112.09375,0
43.78125,-112.15625,0
43.78125,-113.09375,1
43.78125,-113.15625,1
43.78125,-113.21875,1
43.78125,-113.28125,0
43.78125,-113.53125,1
43.78125,-113.59375,1
43.78125,-113.65625,0
43.78125,-113.71875,0
43.78125,-113.78125,0
43.78125,-113.84375,0
43.78125,-113.90625,0
43.78125,-113.96875,0
43.78125,-114.03125,0
43.78125,-114.09375,0
43.78125,-114.15625,0
43.78125,-114.21875,1
43.78125,-114.28125,1
43.78125,-114.34375,1
43.78125,-114.40625,1
43.78125,-114.46875,1
43.78125,-114.53125,1
43.78125,-114.59375,0
43.78125,-114.65625,1
43.78125,-114.71875,1
43.78125,-114.78125,1
43.78125,-114.84375,1
43.78125,-114.90625,3
43.78125,-114.96875,3
43.78125,-115.03125,1
43.78125,-115.09375,3
43.78125,-115.15625,3
43.78125,-115.21875,2
43.78125,-115.28125,2
43.78125,-115.34375,3
43.78125,-115.40625,3
43.78125,-115.46875,3
43.78125,-115.53125,3
43.78125,-115.59375,3
43.78125,-115.65625,3
43.78125,-115.71875,3
43.78125,-115.78125,3
43.78125,-115.84375,3
43.78125,-115.90625,3
43.78125,-115.96875,3
43.78125,-116.03125,3
43.78125,-116.09375,3
43.78125,-118.65625,1
43.78125,-118.71875,1
43.78125,-118.78125,1
43.78125,-118.84375,1
43.78125,-118.90625,1
43.78125,-118.96875,1
43.78125,-119.46875,1
43.78125,-119.53125,1
43.78125,-119.71875,1
43.78125,-119.78125,1
43.78125,-121.15625,1
43.78125,-121.21875,3
43.78125,-121.28125,3
43.78125,-121.34375,3
43.78125,-121.40625,3
43.78125,-121.53125,3
43.78125,-121.59375,3
43.78125,-121.65625,3
43.78125,-121.71875,2
43.78125,-121.78125,3
43.78125,-121.84375,3
43.78125,-121.90625,2
43.78125,-121.96875,3
43.78125,-122.03125,3
43.78125,-122.09375,2
43.78125,-122.15625,2
43.78125,-122.21875,2
43.84375,-110.03125,0
43.84375,-110.09375,1
43.84375,-110.15625,0
43.84375,-110.21875,1
43.84375,-110.28125,1
43.84375,-110.34375,1
43.84375,-110.40625,0
43.84375,-110.46875,0
43.84375,-110.53125,0
43.84375,-110.59375,0
43.84375,-110.65625,0
43.84375,-110.71875,0
43.84375,-110.78125,0
43.84375,-110.84375,0
43.84375,-110.90625,1
43.84375,-110.96875,1
43.84375,-111.03125,1
43.84375,-111.09375,1
43.84375,-111.15625,0
43.84375,-111.28125,0
43.84375,-111.34375,0
43.84375,-111.40625,0
43.84375,-111.46875,0
43.84375,-111.96875,0
43.84375,-112.03125,0
43.84375,-112.09375,0
43.84375,-112.15625,0
43.84375,-112.84375,0
43.84375,-112.90625,0
43.84375,-113.28125,1
43.84375,-113.34375,1
43.84375,-113.65625,1
43.84375,-113.71875,0
43.84375,-113.78125,0
43.84375,-113.84375,0
43.84375,-113.90625,0
43.84375,-113.96875,0
43.84375,-114.03125,0
43.84375,-114.09375,0
43.84375,-114.15625,0
43.84375,-114.21875,0
43.84375,-114.28125,1
43.84375,-114.34375,0
43.84375,-114.40625,1
43.84375,-114.46875,0
43.84375,-114.53125,0
43.84375,-114.59375,1
43.84375,-114.65625,1
43.84375,-114.71875,1
43.84375,-114.78125,1
43.84375,-114.84375,1
43.84375,-114.90625,1
43.84375,-114.96875,1
43.84375,-115.03125,3
43.84375,-115.09375,3
43.84375,-115.15625,1
43.84375,-115.21875,3
43.84375,-115.28125,2
43.84375,-115.34375,3
43.84375,-115.40625,3
43.84375,-115.46875,3
43.84375,-115.53125,3
43.84375,-115.59375,3
43.84375,-115.65625,3
43.84375,-115.71875,3
43.84375,-115.78125,3
43.84375,-115.84375,3
43.84375,-115.90625,3
43.84375,-115.96875,3
43.84375,-116.03125,3
43.84375,-116.09375,3
43.84375,-118.71875,1
43.84375,-118.78125,1
43.84375,-118.84375,3
43.84375,-118.90625,1
43.84375,-118.96875,1
43.84375,-119.03125,1
43.84375,-119.09375,1
43.84375,-119.34375,1
43.84375,-119.40625,1
43.84375,-119.46875,1
43.84375,-119.53125,1
43.84375,-119.59375,1
43.84375,-119.65625,1
43.84375,-119.71875,1
43.84375,-121.21875,1
43.84375,-121.28125,3
43.84375,-121.34375,3
43.84375,-121.40625,3
43.84375,-121.53125,3
43.84375,-121.59375,3
43.84375,-121.65625,3
43.84375,-121.71875,2
43.84375,-121.78125,3
43.84375,-121.84375,3
43.84375,-121.90625,2
43.84375,-121.96875,2
43.84375,-122.03125,2
43.84375,-122.09375,2
43.84375,-122.15625,2
43.84375,-122.21875,2
43.84375,-122.28125,2
43.84375,-122.46875,2
43.90625,-110.03125,0
43.90625,-110.09375,0
43.90625,-110.15625,0
43.90625,-110.21875,1
43.90625,-110.28125,1
43.90625,-110.34375,1
43.90625,-110.40625,1
43.90625,-110.46875,1
43.90625,-110.53125,1
43.90625,-110.59375,0
43.90625,-110.65625,0
43.90625,-110.71875,0
43.90625,-110.78125,0
43.90625,-110.84375,1
43.90625,-110.90625,3
43.90625,-110.96875,1
43.90625,-111.03125,1
43.90625,-111.09375,1
43.90625,-111.15625,0
43.90625,-111.21875,0
43.90625,-111.28125,0
43.90625,-111.34375,0
43.90625,-111.40625,0
43.90625,-111.46875,0
43.90625,-111.96875,0
43.90625,-112.03125,0
43.90625,-112.09375,0
43.90625,-112.84375,0
43.90625,-112.90625,1
43.90625,-112.96875,3
43.90625,-113.03125,1
43.90625,-113.28125,1
43.90625,-113.34375,1
43.90625,-113.71875,0
43.90625,-113.78125,0
43.90625,-113.84375,0
43.90625,-113.90625,0
43.90625,-113.96875,0
43.90625,-114.03125,0
43.90625,-114.09375,0
43.90625,-114.15625,0
43.90625,-114.21875,0
43.90625,-114.28125,1
43.90625,-114.34375,1
43.90625,-114.40625,0
43.90625,-114.46875,0
43.90625,-114.53125,0
43.90625,-114.59375,1
43.90625,-114.65625,1
43.90625,-114.71875,1
43.90625,-114.78125,0
43.90625,-114.84375,1
43.90625,-114.90625,1
43.90625,-114.96875,1
43.90625,-115.03125,3
43.90625,-115.09375,3
43.90625,-115.15625,0
43.90625,-115.21875,3
43.90625,-115.28125,3
43.90625,-115.34375,2
43.90625,-115.40625,3
43.90625,-115.46875,3
43.90625,-115.53125,3
43.90625,-115.59375,3
43.90625,-115.65625,3
43.90625,-115.71875,3
43.90625,-115.78125,3
43.90625,-115.84375,3
43.90625,-115.90625,3
43.90625,-115.96875,3
43.90625,-116.03125,3
43.90625,-116.09375,3
43.90625,-118.71875,3
43.90625,-118.78125,1
43.90625,-118.84375,1
43.90625,-118.96875,1
43.90625,-119.03125,1
43.90625,-119.09375,1
43.90625,-119.15625,1
43.90625,-119.21875,1
43.90625,-119.28125,1
43.90625,-119.34375,1
43.90625,-119.40625,1
43.90625,-119.46875,1
43.90625,-119.53125,1
43.90625,-119.59375,1
43.90625,-119.65625,1
43.90625,-119.71875,1
43.90625,-121.46875,3
43.90625,-121.53125,3
43.90625,-121.59375,3
43.90625,-121.65625,2
43.90625,-121.71875,2
43.90625,-121.78125,3
43.90625,-121.84375,2
43.90625,-121.90625,2
43.90625,-121.96875,2
43.90625,-122.03125,2
43.90625,-122.09375,2
43.90625,-122.15625,2
43.90625,-122.21875,2
43.90625,-122.28125,2
43.90625,-122.40625,2
43.90625,-122.46875,2
43.90625,-122.53125,2
43.96875,-110.09375,0
43.96875,-110.15625,0
43.96875,-110.21875,0
43.96875,-110.28125,0
43.96875,-110.34375,0
43.96875,-110.40625,0
43.96875,-110.46875,1
43.96875,-110.53125,1
43.96875,-110.59375,1
43.96875,-110.65625,0
43.96875,-110.71875,0
43.96875,-110.78125,1
43.96875,-110.84375,1
43.96875,-110.90625,1
43.96875,-110.96875,1
43.96875,-111.03125,1
43.96875,-111.09375,1
43.96875,-111.15625,1
43.96875,-111.21875,0
43.96875,-111.28125,0
43.96875,-111.34375,0
43.96875,-111.40625,0
43.96875,-111.46875,0
43.96875,-111.53125,0
43.96875,-111.84375,0
43.96875,-111.90625,0
43.96875,-111.96875,0
43.96875,-112.03125,0
43.96875,-112.78125,0
43.96875,-112.84375,0
43.96875,-112.90625,1
43.96875,-112.96875,0
43.96875,-113.03125,1
43.96875,-113.09375,0
43.96875,-113.28125,1
43.96875,-113.34375,1
43.96875,-113.40625,1
43.96875,-113.46875,1
43.96875,-113.53125,0
43.96875,-113.59375,0
43.96875,-113.90625,0
43.96875,-113.96875,0
43.96875,-114.09375,0
43.96875,-114.15625,0
43.96875,-114.21875,0
43.96875,-114.28125,1
43.96875,-114.34375,1
43.96875,-114.40625,0
43.96875,-114.46875,1
43.96875,-114.53125,1
43.96875,-114.59375,1
43.96875,-114.65625,1
43.96875,-114.71875,1
43.96875,-114.78125,1
43.96875,-114.84375,0
43.96875,-114.90625,1
43.96875,-114.96875,0
43.96875,-115.03125,1
43.96875,-115.09375,1
43.96875,-115.15625,0
43.96875,-115.21875,3
43.96875,-115.28125,3
43.96875,-115.34375,1
43.96875,-115.40625,3
43.96875,-115.46875,3
43.96875,-115.53125,3
43.96875,-115.59375,3
43.96875,-115.65625,3
43.96875,-115.71875,3
43.96875,-115.78125,3
43.96875,-115.84375,3
43.96875,-115.90625,3
43.96875,-115.96875,3
43.96875,-116.03125,3
43.96875,-116.09375,3
43.96875,-118.34375,3
43.96875,-118.40625,3
43.96875,-118.46875,3
43.96875,-118.53125,1
43.96875,-118.78125,1
43.96875,-118.84375,1
43.96875,-119.03125,1
43.96875,-119.09375,1
43.96875,-119.15625,1
43.96875,-119.21875,1
43.96875,-119.28125,1
43.96875,-119.34375,1
43.96875,-119.40625,1
43.96875,-119.46875,3
43.96875,-119.53125,3
43.96875,-119.59375,1
43.96875,-119.65625,1
43.96875,-121.46875,1
43.96875,-121.53125,3
43.96875,-121.59375,3
43.96875,-121.65625,3
43.96875,-121.71875,2
43.96875,-121.78125,3
43.96875,-121.84375,2
43.96875,-121.90625,2
43.96875,-121.96875,2
43.96875,-122.03125,2
43.96875,-122.09375,2
43.96875,-122.15625,2
43.96875,-122.21875,2
43.96875,-122.28125,2
44.03125,-110.28125,0
44.03125,-110.34375,0
44.03125,-110.40625,0
44.03125,-110.46875,0
44.03125,-110.53125,0
44.03125,-110.59375,0
44.03125,-110.65625,1
44.03125,-110.71875,1
44.03125,-110.78125,1
44.03125,-110.84375,1
44.03125,-110.90625,1
44.03125,-110.96875,1
44.03125,-111.03125,1
44.03125,-111.09375,1
44.03125,-111.15625,1
44.03125,-111.21875,0
44.03125,-111.28125,0
44.03125,-111.34375,0
44.03125,-111.40625,0
44.03125,-111.46875,0
44.03125,-111.53125,0
44.03125,-111.59375,0
44.03125,-111.71875,0
44.03125,-111.78125,0
44.03125,-111.84375,0
44.03125,-111.90625,0
44.03125,-111.96875,0
44.03125,-112.03125,0
44.03125,-112.09375,0
44.03125,-112.71875,0
44.03125,-112.78125,0
44.03125,-112.84375,0
44.03125,-112.90625,0
44.03125,-112.96875,1
44.03125,-113.03125,1
44.03125,-113.09375,1
44.03125,-113.28125,0
44.03125,-113.34375,1
44.03125,-113.40625,1
44.03125,-113.46875,1
44.03125,-113.53125,0
44.03125,-113.59375,0
44.03125,-113.65625,1
44.03125,-113.71875,1
44.03125,-113.78125,0
44.03125,-114.09375,0
44.03125,-114.15625,0
44.03125,-114.21875,0
44.03125,-114.28125,0
44.03125,-114.34375,1
44.03125,-114.40625,1
44.03125,-114.46875,1
44.03125,-114.53125,1
44.03125,-114.59375,0
44.03125,-114.65625,1
44.03125,-114.71875,1
44.03125,-114.78125,1
44.03125,-114.84375,1
44.03125,-114.90625,1
44.03125,-114.96875,0
44.03125,-115.03125,0
44.03125,-115.09375,3
44.03125,-115.15625,1
44.03125,-115.21875,2
44.03125,-115.28125,3
44.03125,-115.34375,1
44.03125,-115.40625,3
44.03125,-115.46875,3
44.03125,-115.53125,3
44.03125,-115.59375,3
44.03125,-115.65625,3
44.03125,-115.71875,3
44.03125,-115.78125,3
44.03125,-115.84375,3
44.03125,-115.96875,3
44.03125,-116.03125,3
44.03125,-116.09375,3
44.03125,-116.15625,3
44.03125,-118.15625,3
44.03125,-118.34375,1
44.03125,-118.40625,3
44.03125,-118.46875,3
44.03125,-118.53125,3
44.03125,-118.59375,3
44.03125,-118.65625,1
44.03125,-118.71875,1
44.03125,-118.78125,1
44.03125,-118.84375,1
44.03125,-119.03125,1
44.03125,-119.09375,1
44.03125,-119.15625,1
44.03125,-119.21875,1
44.03125,-119.28125,1
44.03125,-119.53125,3
44.03125,-119.59375,3
44.03125,-121.46875,1
44.03125,-121.53125,2
44.03125,-121.59375,2
44.03125,-121.65625,2
44.03125,-121.71875,3
44.03125,-121.78125,2
44.03125,-121.84375,2
44.03125,-121.90625,2
44.03125,-121.96875,2
44.03125,-122.03125,2
44.03125,-122.09375,2
44.03125,-122.15625,2
44.03125,-122.21875,2
44.03125,-122.28125,2
44.03125,-122.40625,2
44.09375,-110.34375,0
44.09375,-110.40625,0
44.09375,-110.46875,0
44.09375,-110.53125,0
44.09375,-110.59375,0
44.09375,-110.65625,0
44.09375,-110.71875,0
44.09375,-110.78125,1
44.09375,-110.84375,1
44.09375,-110.90625,1
44.09375,-110.96875,1
44.09375,-111.03125,1
44.09375,-111.09375,3
44.09375,-111.15625,1
44.09375,-111.21875,1
44.09375,-111.28125,1
44.09375,-111.34375,1
44.09375,-111.40625,1
44.09375,-111.46875,0
44.09375,-111.53125,0
44.09375,-111.59375,0
44.09375,-111.65625,0
44.09375,-111.71875,0
44.09375,-111.78125,0
44.09375,-111.84375,0
44.09375,-111.90625,0
44.09375,-111.96875,0
44.09375,-112.03125,0
44.09375,-112.09375,0
44.09375,-112.71875,0
44.09375,-112.78125,1
44.09375,-112.84375,0
44.09375,-112.90625,0
44.09375,-112.96875,1
44.09375,-113.03125,1
44.09375,-113.09375,0
44.09375,-113.15625,0
44.09375,-113.34375,0
44.09375,-113.40625,0
44.09375,-113.46875,0
44.09375,-113.53125,0
44.09375,-113.59375,0
44.09375,-113.65625,0
44.09375,-113.71875,0
44.09375,-113.78125,0
44.09375,-113.84375,0
44.09375,-114.03125,0
44.09375,-114.09375,0
44.09375,-114.15625,0
44.09375,-114.21875,0
44.09375,-114.28125,0
44.09375,-114.34375,1
44.09375,-114.40625,1
44.09375,-114.46875,1
44.09375,-114.53125,1
44.09375,-114.59375,0
44.09375,-114.65625,0
44.09375,-114.71875,1
44.09375,-114.78125,1
44.09375,-114.84375,1
44.09375,-114.90625,1
44.09375,-114.96875,1
44.09375,-115.03125,0
44.09375,-115.09375,2
44.09375,-115.15625,3
44.09375,-115.21875,3
44.09375,-115.28125,3
44.09375,-115.34375,3
44.09375,-115.40625,3
44.09375,-115.46875,3
44.09375,-115.53125,3
44.09375,-115.59375,3
44.09375,-115.65625,3
44.09375,-115.71875,3
44.09375,-115.78125,3
44.09375,-115.84375,3
44.09375,-115.90625,3
44.09375,-116.03125,3
